rsuIP,ode_timeStamp,Msgcount,TemporaryID,DSecond,Lat,Lon,Elevation,Speed,Heading
10.11.81.22,2022-10-27 13:06:12.704899,32,70865366,12518,39.6103623,-105.0914764,1676.3,19.72,180.4
10.11.81.22,2022-10-27 13:06:12.705032,33,70865366,12617,39.610345,-105.0914766,1676.3,19.6,180.4
10.11.81.22,2022-10-27 13:06:12.805200,34,70865366,12718,39.6103268,-105.0914767,1676.3,19.8,180.3
10.11.81.22,2022-10-27 13:06:12.904645,35,70865366,12817,39.6103093,-105.0914769,1676.3,19.72,180.4
10.11.81.22,2022-10-27 13:06:13.014489,36,70865366,12919,39.6102911,-105.091477,1676.3,19.86,180.3
10.11.81.22,2022-10-27 13:06:13.105379,37,70865366,13012,39.6102752,-105.0914774,1676.0,19.84,180.6
10.11.81.22,2022-10-27 13:06:13.204470,38,70865366,13012,39.6102752,-105.0914774,1676.0,19.84,180.6
10.11.81.22,2022-10-27 13:06:13.305593,39,70865366,13118,39.610256,-105.0914773,1676.0,20.0,180.2
10.11.81.22,2022-10-27 13:06:13.404786,40,70865366,13217,39.610238,-105.0914774,1675.9,20.12,180.2
10.11.81.22,2022-10-27 13:06:13.504988,41,70865366,13317,39.6102197,-105.0914775,1675.9,20.26,180.2
10.11.81.22,2022-10-27 13:06:13.604903,42,70865366,13418,39.6102012,-105.0914777,1675.8,20.28,180.4
10.11.81.22,2022-10-27 13:06:13.704964,43,70865366,13517,39.6101833,-105.0914778,1675.7,20.24,180.4
10.11.81.22,2022-10-27 13:06:13.805394,44,70865366,13618,39.6101647,-105.0914779,1675.7,20.32,180.4
10.11.81.22,2022-10-27 13:06:13.905092,45,70865366,13717,39.6101468,-105.0914781,1675.6,20.22,180.4
10.11.81.22,2022-10-27 13:06:14.013898,46,70865366,13816,39.6101285,-105.0914779,1675.6,20.42,179.9
10.11.81.22,2022-10-27 13:06:14.015752,47,70865366,13917,39.6101101,-105.0914782,1675.5,20.3,180.3
10.11.81.22,2022-10-27 13:06:14.114009,48,70865366,14015,39.6100923,-105.0914785,1675.5,20.42,180.5
10.11.81.22,2022-10-27 13:06:14.205418,49,70865366,14118,39.6100732,-105.0914786,1675.4,20.52,180.3
10.11.81.22,2022-10-27 13:06:14.305035,50,70865366,14216,39.6100551,-105.0914786,1675.3,20.62,180.1
10.11.81.22,2022-10-27 13:06:14.404921,51,70865366,14318,39.6100364,-105.0914785,1675.3,20.52,180.0
10.11.81.22,2022-10-27 13:06:14.456804,52,70865366,14417,39.610018,-105.0914787,1675.2,20.62,180.2
10.11.81.22,2022-10-27 13:06:14.556254,53,70865366,14417,39.610018,-105.0914787,1675.2,20.62,180.2
10.11.81.22,2022-10-27 13:06:14.656567,54,70865366,14518,39.6099993,-105.0914788,1675.2,20.62,180.2
10.11.81.22,2022-10-27 13:06:14.755518,55,70865366,14617,39.609981,-105.0914788,1675.1,20.62,180.1
10.11.81.22,2022-10-27 13:06:14.856089,56,70865366,14717,39.6099625,-105.091479,1675.0,20.62,180.4
10.11.81.22,2022-10-27 13:06:14.962553,57,70865366,14817,39.609944,-105.0914789,1674.9,20.6,180.0
10.11.81.22,2022-10-27 13:06:15.056654,58,70865366,14917,39.6099255,-105.091479,1674.9,20.66,180.2
10.11.81.22,2022-10-27 13:06:15.175298,60,70865366,15119,39.609888,-105.0914793,1674.8,20.64,180.2
10.11.81.22,2022-10-27 13:06:15.255910,61,70865366,15119,39.609888,-105.0914793,1674.8,20.64,180.2
10.11.81.22,2022-10-27 13:06:15.356612,62,70865366,15316,39.6098514,-105.091479,1674.6,20.66,179.8
10.11.81.22,2022-10-27 13:06:15.455850,63,70865366,15316,39.6098514,-105.091479,1674.6,20.66,179.8
10.11.81.22,2022-10-27 13:06:15.557017,64,70865366,15417,39.6098327,-105.091479,1674.5,20.62,179.9
10.11.81.22,2022-10-27 13:06:15.655909,65,70865366,15518,39.6098139,-105.0914793,1674.4,20.62,180.3
10.11.81.22,2022-10-27 13:06:15.758602,66,70865366,15617,39.6097957,-105.0914792,1674.4,20.54,180.1
10.11.81.22,2022-10-27 13:06:15.856267,67,70865366,15716,39.6097772,-105.0914794,1674.3,20.72,180.2
10.11.81.22,2022-10-27 13:06:15.955959,68,70865366,15816,39.6097585,-105.0914791,1674.3,20.74,179.7
10.11.81.22,2022-10-27 13:06:16.055725,69,70865366,15917,39.6097398,-105.0914793,1674.2,20.62,180.1
10.11.81.22,2022-10-27 13:06:16.156153,70,70865366,16015,39.6097213,-105.0914791,1674.2,20.7,180.1
10.11.81.22,2022-10-27 13:06:16.156767,71,70865366,16118,39.609702,-105.0914791,1674.2,20.78,180.1
10.11.81.22,2022-10-27 13:06:16.255951,72,70865366,16118,39.609702,-105.0914791,1674.2,20.78,180.1
10.11.81.22,2022-10-27 13:06:16.359747,73,70865366,16218,39.6096835,-105.0914793,1674.1,20.66,180.2
10.11.81.22,2022-10-27 13:06:16.456483,74,70865366,16318,39.6096647,-105.0914793,1674.1,20.76,180.1
10.11.81.22,2022-10-27 13:06:16.556415,75,70865366,16416,39.6096465,-105.0914793,1674.0,20.68,180.1
10.11.81.22,2022-10-27 13:06:16.656427,76,70865366,16517,39.6096275,-105.0914796,1673.9,20.82,180.3
10.11.81.22,2022-10-27 13:06:16.756179,77,70865366,16617,39.6096088,-105.09148,1673.9,20.76,180.7
10.11.81.22,2022-10-27 13:06:16.856723,78,70865366,16716,39.6095903,-105.0914801,1673.9,20.78,180.4
10.11.81.22,2022-10-27 13:06:16.956523,79,70865366,16818,39.6095713,-105.0914804,1673.8,20.7,180.7
10.11.81.22,2022-10-27 13:06:17.056286,80,70865366,16918,39.6095526,-105.0914808,1673.8,20.74,180.8
10.11.81.22,2022-10-27 13:06:17.156673,81,70865366,17013,39.6095349,-105.091481,1673.8,20.72,180.6
10.11.81.22,2022-10-27 13:06:17.157099,82,70865366,17117,39.6095156,-105.0914813,1673.7,20.64,180.7
10.11.81.22,2022-10-27 13:06:17.255786,83,70865366,17117,39.6095156,-105.0914813,1673.7,20.64,180.7
10.11.81.22,2022-10-27 13:06:17.356620,84,70865366,17217,39.6094968,-105.0914817,1673.7,20.8,180.8
10.11.81.22,2022-10-27 13:06:17.456063,85,70865366,17317,39.6094781,-105.0914817,1673.6,20.78,180.4
10.11.81.22,2022-10-27 13:06:17.555744,86,70865366,17417,39.609459,-105.091482,1673.6,21.04,180.6
10.11.81.22,2022-10-27 13:06:17.656285,87,70865366,17516,39.6094407,-105.0914821,1673.5,20.76,180.5
10.11.81.22,2022-10-27 13:06:17.767850,88,70865366,17618,39.6094216,-105.0914822,1673.5,20.78,180.4
10.11.81.22,2022-10-27 13:06:17.855857,89,70865366,17718,39.6094029,-105.0914825,1673.4,20.8,180.5
10.11.81.22,2022-10-27 13:06:17.956107,90,70865366,17817,39.6093844,-105.0914826,1673.4,20.78,180.4
10.11.81.22,2022-10-27 13:06:18.055958,91,70865366,17917,39.6093655,-105.0914829,1673.4,20.86,180.6
10.11.81.22,2022-10-27 13:06:18.157315,92,70865366,18014,39.6093473,-105.0914831,1673.4,20.9,180.4
10.11.81.22,2022-10-27 13:06:18.256269,93,70865366,18117,39.609328,-105.0914834,1673.4,20.84,180.6
10.11.81.22,2022-10-27 13:06:18.355986,94,70865366,18217,39.6093094,-105.0914836,1673.3,20.74,180.5
10.11.81.22,2022-10-27 13:06:18.456293,95,70865366,18318,39.6092902,-105.0914833,1673.3,20.92,179.9
10.11.81.22,2022-10-27 13:06:18.556528,96,70865366,18417,39.6092719,-105.0914837,1673.3,20.76,180.5
10.11.81.22,2022-10-27 13:06:18.656744,97,70865366,18517,39.609253,-105.091484,1673.3,20.88,180.7
10.11.81.22,2022-10-27 13:06:18.756040,98,70865366,18617,39.6092342,-105.0914838,1673.2,20.88,180.0
10.11.81.22,2022-10-27 13:06:18.762420,99,70865366,18718,39.6092152,-105.0914844,1673.2,20.86,180.8
10.11.81.22,2022-10-27 13:06:18.855638,100,70865366,18817,39.6091966,-105.0914844,1673.2,20.88,180.4
10.11.81.22,2022-10-27 13:06:18.965030,101,70865366,18917,39.6091779,-105.0914845,1673.1,20.8,180.2
10.11.81.22,2022-10-27 13:06:19.066767,102,70865366,19014,39.6091598,-105.0914843,1673.1,20.78,180.4
10.11.81.22,2022-10-27 13:06:19.163956,103,70865366,19116,39.6091406,-105.0914846,1673.1,20.8,180.6
10.11.81.22,2022-10-27 13:06:19.256436,104,70865366,19218,39.6091214,-105.0914846,1673.0,20.86,180.2
10.11.81.22,2022-10-27 13:06:19.355927,105,70865366,19218,39.6091214,-105.0914846,1673.0,20.86,180.2
10.11.81.22,2022-10-27 13:06:19.456411,106,70865366,19317,39.609103,-105.0914847,1673.1,20.76,180.2
10.11.81.22,2022-10-27 13:06:19.555910,107,70865366,19417,39.6090843,-105.0914847,1673.0,20.74,180.2
10.11.81.22,2022-10-27 13:06:19.655546,108,70865366,19516,39.6090658,-105.0914846,1673.0,20.74,180.0
10.11.81.22,2022-10-27 13:06:19.756048,109,70865366,19617,39.6090469,-105.0914848,1673.0,20.8,180.1
10.11.81.22,2022-10-27 13:06:19.855817,110,70865366,19717,39.6090281,-105.091485,1672.9,20.84,180.3
10.11.81.22,2022-10-27 13:06:19.957781,111,70865366,19817,39.6090093,-105.091485,1672.9,20.8,180.2
10.11.81.22,2022-10-27 13:06:20.060890,112,70865366,19918,39.6089906,-105.0914851,1672.9,20.7,180.2
10.11.81.22,2022-10-27 13:06:20.155626,113,70865366,20014,39.6089729,-105.0914853,1672.8,20.6,180.2
10.11.81.22,2022-10-27 13:06:20.256444,114,70865366,20117,39.6089536,-105.0914853,1672.8,20.7,180.1
10.11.81.22,2022-10-27 13:06:20.355920,115,70865366,20216,39.608935,-105.0914855,1672.8,20.78,180.3
10.11.81.22,2022-10-27 13:06:20.456317,116,70865366,20318,39.6089161,-105.0914856,1672.8,20.7,180.3
10.11.81.22,2022-10-27 13:06:20.556139,117,70865366,20418,39.6088975,-105.0914856,1672.8,20.66,180.0
10.11.81.22,2022-10-27 13:06:20.556629,118,70865366,20418,39.6088975,-105.0914856,1672.8,20.66,180.0
10.11.81.22,2022-10-27 13:06:20.655737,119,70865366,20517,39.6088791,-105.0914855,1672.8,20.64,179.9
10.11.81.22,2022-10-27 13:06:20.756307,120,70865366,20617,39.6088605,-105.0914855,1672.8,20.66,180.0
10.11.81.22,2022-10-27 13:06:20.857898,121,70865366,20716,39.6088421,-105.0914855,1672.8,20.62,179.9
10.11.81.22,2022-10-27 13:06:20.956753,122,70865366,20817,39.6088232,-105.0914856,1672.8,20.72,180.1
10.11.81.22,2022-10-27 13:06:21.056715,123,70865366,20918,39.6088044,-105.0914856,1672.7,20.66,180.0
10.11.81.22,2022-10-27 13:06:21.155792,124,70865366,21015,39.6087866,-105.0914855,1672.7,20.54,180.1
10.11.81.22,2022-10-27 13:06:21.256289,125,70865366,21217,39.6087491,-105.0914855,1672.7,20.56,180.1
10.11.81.22,2022-10-27 13:06:21.356957,126,70865366,21217,39.6087491,-105.0914855,1672.7,20.56,180.1
10.11.81.22,2022-10-27 13:06:21.455644,127,70865366,21316,39.6087307,-105.0914855,1672.7,20.62,179.9
10.11.81.22,2022-10-27 13:06:21.556247,0,70865366,21418,39.6087118,-105.0914856,1672.7,20.56,180.2
10.11.81.22,2022-10-27 13:06:21.669372,1,70865366,21518,39.6086934,-105.0914856,1672.7,20.52,180.0
10.11.81.22,2022-10-27 13:06:21.756905,2,70865366,21616,39.6086753,-105.0914856,1672.7,20.46,180.0
10.11.81.22,2022-10-27 13:06:21.856026,3,70865366,21717,39.6086566,-105.0914857,1672.7,20.54,180.2
10.11.81.22,2022-10-27 13:06:21.956511,4,70865366,21816,39.6086383,-105.0914858,1672.7,20.52,180.2
10.11.81.22,2022-10-27 13:06:22.056861,5,70865366,21917,39.6086196,-105.0914859,1672.7,20.54,180.2
10.11.81.22,2022-10-27 13:06:22.156194,6,70865366,22016,39.6086013,-105.0914861,1672.7,20.52,180.3
10.11.81.22,2022-10-27 13:06:22.257804,8,70865366,22117,39.6085828,-105.0914862,1672.8,20.42,180.3
10.11.81.22,2022-10-27 13:06:22.258367,7,70865366,22117,39.6085828,-105.0914862,1672.8,20.42,180.3
10.11.81.22,2022-10-27 13:06:22.356659,9,70865366,22216,39.6085645,-105.0914864,1672.8,20.42,180.4
10.11.81.22,2022-10-27 13:06:22.455897,10,70865366,22317,39.6085458,-105.0914865,1672.8,20.5,180.3
10.11.81.22,2022-10-27 13:06:22.556841,11,70865366,22417,39.6085274,-105.0914865,1672.8,20.48,180.2
10.11.81.22,2022-10-27 13:06:22.656126,12,70865366,22517,39.6085089,-105.0914868,1672.8,20.5,180.4
10.11.81.22,2022-10-27 13:06:22.757145,13,70865366,22618,39.6084902,-105.0914867,1672.8,20.5,180.1
10.11.81.22,2022-10-27 13:06:22.856233,14,70865366,22716,39.6084722,-105.0914867,1672.8,20.44,180.1
10.11.81.22,2022-10-27 13:06:22.962911,15,70865366,22817,39.6084535,-105.0914869,1672.8,20.48,180.2
10.11.81.22,2022-10-27 13:06:23.056368,16,70865366,22917,39.608435,-105.0914868,1672.8,20.48,180.0
10.11.81.22,2022-10-27 13:06:23.156022,17,70865366,23015,39.608417,-105.0914866,1672.8,20.46,180.0
10.11.81.22,2022-10-27 13:06:23.255554,18,70865366,23118,39.6083981,-105.0914867,1672.7,20.44,180.2
10.11.81.22,2022-10-27 13:06:23.356206,19,70865366,23216,39.60838,-105.0914868,1672.7,20.44,180.2
10.11.81.22,2022-10-27 13:06:23.356619,20,70865366,23317,39.6083612,-105.0914868,1672.8,20.54,180.1
10.11.81.22,2022-10-27 13:06:23.455732,21,70865366,23417,39.6083428,-105.091487,1672.8,20.5,180.3
10.11.81.22,2022-10-27 13:06:23.556347,22,70865366,23517,39.6083244,-105.091487,1672.8,20.44,180.1
10.11.81.22,2022-10-27 13:06:23.656190,23,70865366,23517,39.6083244,-105.091487,1672.8,20.44,180.1
10.11.81.22,2022-10-27 13:06:23.755769,24,70865366,23716,39.6082877,-105.0914872,1672.8,20.5,180.1
10.11.81.22,2022-10-27 13:06:23.856138,25,70865366,23716,39.6082877,-105.0914872,1672.8,20.5,180.1
10.11.81.22,2022-10-27 13:06:23.956659,26,70865366,23817,39.6082691,-105.0914874,1672.8,20.44,180.4
10.11.81.22,2022-10-27 13:06:24.056450,27,70865366,23916,39.6082508,-105.0914874,1672.8,20.48,180.1
10.11.81.22,2022-10-27 13:06:24.155877,28,70865366,24014,39.6082329,-105.0914872,1672.8,20.42,180.1
10.11.81.22,2022-10-27 13:06:24.255705,29,70865366,24118,39.6082136,-105.0914874,1672.8,20.54,180.4
10.11.81.22,2022-10-27 13:06:24.356243,30,70865366,24216,39.6081954,-105.0914873,1672.8,20.58,180.0
10.11.81.22,2022-10-27 13:06:24.462055,31,70865366,24317,39.6081769,-105.0914874,1672.8,20.46,180.2
10.11.81.22,2022-10-27 13:06:24.466622,32,70865366,24416,39.6081586,-105.0914876,1672.8,20.48,180.3
10.11.81.22,2022-10-27 13:06:24.565681,33,70865366,24517,39.60814,-105.0914878,1672.8,20.46,180.4
10.11.81.22,2022-10-27 13:06:24.673467,34,70865366,24617,39.6081216,-105.091488,1672.8,20.44,180.4
10.11.81.22,2022-10-27 13:06:24.755835,35,70865366,24717,39.6081031,-105.0914881,1672.8,20.46,180.4
10.11.81.22,2022-10-27 13:06:24.856606,36,70865366,24717,39.6081031,-105.0914881,1672.8,20.46,180.4
10.11.81.22,2022-10-27 13:06:24.966798,37,70865366,24817,39.6080847,-105.0914883,1672.8,20.46,180.4
10.11.81.22,2022-10-27 13:06:25.055634,38,70865366,24917,39.6080662,-105.0914886,1672.8,20.48,180.5
10.11.81.22,2022-10-27 13:06:25.156261,39,70865366,25013,39.6080487,-105.0914887,1672.8,20.44,180.4
10.11.81.22,2022-10-27 13:06:25.255826,40,70865366,25118,39.6080292,-105.091489,1672.8,20.5,180.6
10.11.81.22,2022-10-27 13:06:25.356572,41,70865366,25216,39.6080111,-105.0914894,1672.8,20.5,180.9
10.11.81.22,2022-10-27 13:06:25.456016,42,70865366,25317,39.6079925,-105.0914896,1672.7,20.46,180.7
10.11.81.22,2022-10-27 13:06:25.555641,43,70865366,25417,39.6079741,-105.0914899,1672.8,20.48,180.6
10.11.81.22,2022-10-27 13:06:25.664364,44,70865366,25516,39.6079558,-105.0914899,1672.7,20.48,180.4
10.11.81.22,2022-10-27 13:06:25.687709,45,70865366,25617,39.6079371,-105.0914901,1672.8,20.48,180.3
10.11.81.22,2022-10-27 13:06:25.788996,46,70865366,25717,39.6079187,-105.0914904,1672.7,20.48,180.6
10.11.81.22,2022-10-27 13:06:25.889620,47,70865366,25817,39.6079002,-105.0914905,1672.7,20.52,180.4
10.11.81.22,2022-10-27 13:06:25.987318,48,70865366,25917,39.6078817,-105.0914907,1672.8,20.5,180.5
10.11.81.22,2022-10-27 13:06:26.087155,49,70865366,25917,39.6078817,-105.0914907,1672.8,20.5,180.5
10.11.81.22,2022-10-27 13:06:26.187004,50,70865366,26014,39.6078637,-105.0914911,1672.7,20.54,180.5
10.11.81.22,2022-10-27 13:06:26.287246,51,70865366,26117,39.6078446,-105.0914911,1672.8,20.58,180.3
10.11.81.22,2022-10-27 13:06:26.394615,52,70865366,26217,39.6078261,-105.0914914,1672.7,20.58,180.5
10.11.81.22,2022-10-27 13:06:26.487478,53,70865366,26317,39.6078076,-105.0914914,1672.7,20.56,180.3
10.11.81.22,2022-10-27 13:06:26.587146,54,70865366,26416,39.6077892,-105.0914917,1672.7,20.6,180.5
10.11.81.22,2022-10-27 13:06:26.688014,55,70865366,26518,39.6077702,-105.0914916,1672.7,20.66,180.2
10.11.81.22,2022-10-27 13:06:26.787365,56,70865366,26618,39.6077518,-105.0914919,1672.7,20.54,180.5
10.11.81.22,2022-10-27 13:06:26.887449,57,70865366,26716,39.6077334,-105.0914918,1672.7,20.7,180.0
10.11.81.22,2022-10-27 13:06:26.987802,58,70865366,26817,39.6077147,-105.091492,1672.8,20.62,180.3
10.11.81.22,2022-10-27 13:06:27.087248,59,70865366,26917,39.607696,-105.0914921,1672.8,20.7,180.2
10.11.81.22,2022-10-27 13:06:27.202910,60,70865366,27015,39.6076778,-105.0914928,1672.8,20.66,180.8
10.11.81.22,2022-10-27 13:06:27.203391,61,70865366,27118,39.6076587,-105.0914928,1672.8,20.64,180.3
10.11.81.22,2022-10-27 13:06:27.287864,62,70865366,27118,39.6076587,-105.0914928,1672.8,20.64,180.3
10.11.81.22,2022-10-27 13:06:27.387097,63,70865366,27216,39.6076404,-105.0914929,1672.8,20.68,180.3
10.11.81.22,2022-10-27 13:06:27.487644,64,70865366,27317,39.6076216,-105.0914931,1672.8,20.66,180.4
10.11.81.22,2022-10-27 13:06:27.587383,65,70865366,27417,39.607603,-105.0914932,1672.8,20.66,180.3
10.11.81.22,2022-10-27 13:06:27.687165,66,70865366,27517,39.6075843,-105.0914934,1672.8,20.72,180.3
10.11.81.22,2022-10-27 13:06:27.788722,67,70865366,27618,39.6075655,-105.0914935,1672.8,20.72,180.3
10.11.81.22,2022-10-27 13:06:27.889225,68,70865366,27717,39.607547,-105.0914937,1672.9,20.76,180.4
10.11.81.22,2022-10-27 13:06:27.902983,69,70865366,27816,39.6075285,-105.0914939,1672.8,20.74,180.4
10.11.81.22,2022-10-27 13:06:27.988570,70,70865366,27917,39.6075096,-105.091494,1672.8,20.8,180.2
10.11.81.22,2022-10-27 13:06:28.097754,71,70865366,28015,39.6074914,-105.0914941,1672.8,20.76,180.4
10.11.81.22,2022-10-27 13:06:28.197412,72,70865366,28117,39.6074722,-105.0914942,1672.8,20.8,180.3
10.11.81.22,2022-10-27 13:06:28.289106,73,70865366,28217,39.6074535,-105.0914943,1672.8,20.8,180.2
10.11.81.22,2022-10-27 13:06:28.388313,74,70865366,28217,39.6074535,-105.0914943,1672.8,20.8,180.2
10.11.81.22,2022-10-27 13:06:28.487710,75,70865366,28316,39.607435,-105.0914943,1672.8,20.76,180.2
10.11.81.22,2022-10-27 13:06:28.587619,76,70865366,28418,39.6074159,-105.0914945,1672.8,20.8,180.3
10.11.81.22,2022-10-27 13:06:28.704083,77,70865366,28517,39.6073974,-105.0914945,1672.8,20.78,180.2
10.11.81.22,2022-10-27 13:06:28.788674,78,70865366,28617,39.6073786,-105.0914947,1672.9,20.8,180.2
10.11.81.22,2022-10-27 13:06:28.887781,79,70865366,28716,39.6073602,-105.0914945,1672.9,20.74,179.9
10.11.81.22,2022-10-27 13:06:28.987093,80,70865366,28817,39.6073412,-105.0914944,1672.9,20.84,179.8
10.11.81.22,2022-10-27 13:06:29.090549,81,70865366,28918,39.6073222,-105.0914947,1672.9,20.82,180.2
10.11.81.22,2022-10-27 13:06:29.187820,82,70865366,29014,39.6073042,-105.0914946,1672.9,20.82,179.9
10.11.81.22,2022-10-27 13:06:29.288953,83,70865366,29118,39.6072848,-105.0914947,1672.9,20.76,180.1
10.11.81.22,2022-10-27 13:06:29.388222,84,70865366,29217,39.6072663,-105.0914946,1672.9,20.78,179.9
10.11.81.22,2022-10-27 13:06:29.497624,85,70865366,29318,39.6072474,-105.0914945,1672.9,20.76,179.8
10.11.81.22,2022-10-27 13:06:29.498858,86,70865366,29417,39.6072288,-105.0914946,1672.9,20.8,180.0
10.11.81.22,2022-10-27 13:06:29.588411,87,70865366,29517,39.6072101,-105.0914945,1672.9,20.8,179.9
10.11.81.22,2022-10-27 13:06:29.687640,88,70865366,29517,39.6072101,-105.0914945,1672.9,20.8,179.9
10.11.81.22,2022-10-27 13:06:29.788913,89,70865366,29617,39.6071912,-105.0914945,1672.9,20.88,180.0
10.11.81.22,2022-10-27 13:06:29.887721,90,70865366,29716,39.6071728,-105.0914946,1673.0,20.78,180.0
10.11.81.22,2022-10-27 13:06:29.991658,91,70865366,29817,39.6071538,-105.0914946,1673.0,20.8,180.1
10.11.81.22,2022-10-27 13:06:30.097336,92,70865366,29916,39.6071354,-105.0914946,1672.9,20.76,180.1
10.11.81.22,2022-10-27 13:06:30.100625,93,70865366,30007,39.6071183,-105.0914948,1672.9,20.78,180.2
10.11.81.22,2022-10-27 13:06:30.188393,94,70865366,30117,39.6070977,-105.0914948,1673.0,20.74,180.0
10.11.81.22,2022-10-27 13:06:30.287724,95,70865366,30218,39.6070787,-105.0914947,1673.0,20.82,179.9
10.11.81.22,2022-10-27 13:06:30.387409,96,70865366,30316,39.6070604,-105.0914948,1673.0,20.74,180.1
10.11.81.22,2022-10-27 13:06:30.487447,97,70865366,30316,39.6070604,-105.0914948,1673.0,20.74,180.1
10.11.81.22,2022-10-27 13:06:30.587734,98,70865366,30417,39.6070416,-105.0914947,1673.0,20.74,179.8
10.11.81.22,2022-10-27 13:06:30.687151,99,70865366,30516,39.6070231,-105.0914947,1673.0,20.7,179.9
10.11.81.22,2022-10-27 13:06:30.798844,100,70865366,30618,39.6070041,-105.0914946,1673.0,20.7,179.8
10.11.81.22,2022-10-27 13:06:30.887501,101,70865366,30718,39.6069855,-105.0914945,1673.0,20.66,179.8
10.11.81.22,2022-10-27 13:06:30.987050,102,70865366,30816,39.6069671,-105.0914946,1673.0,20.78,180.0
10.11.81.22,2022-10-27 13:06:31.096313,103,70865366,30917,39.6069483,-105.0914945,1673.0,20.7,179.8
10.11.81.22,2022-10-27 13:06:31.099102,104,70865366,31015,39.60693,-105.0914947,1673.0,20.74,180.2
10.11.81.22,2022-10-27 13:06:31.203682,105,70865366,31119,39.6069105,-105.0914946,1673.1,20.76,180.0
10.11.81.22,2022-10-27 13:06:31.387400,106,70865366,31216,39.6068925,-105.0914946,1673.1,20.68,179.9
10.11.81.22,2022-10-27 13:06:31.402074,107,70865366,31317,39.6068736,-105.0914946,1673.1,20.72,180.0
10.11.81.22,2022-10-27 13:06:31.586816,108,70865366,31417,39.606855,-105.0914947,1673.1,20.7,180.2
10.11.81.22,2022-10-27 13:06:31.687793,109,70865366,31517,39.6068362,-105.0914948,1673.1,20.8,180.2
10.11.81.22,2022-10-27 13:06:31.688266,110,70865366,31617,39.6068176,-105.0914949,1673.1,20.74,180.2
10.11.81.22,2022-10-27 13:06:31.802371,111,70865366,31717,39.6067989,-105.0914949,1673.1,20.76,180.0
10.11.81.22,2022-10-27 13:06:31.887816,112,70865366,31816,39.6067805,-105.0914949,1673.1,20.66,180.0
10.11.81.22,2022-10-27 13:06:31.988338,113,70865366,31918,39.6067615,-105.0914951,1673.1,20.7,180.2
10.11.81.22,2022-10-27 13:06:32.088055,114,70865366,32015,39.6067432,-105.0914948,1673.1,20.8,179.9
10.11.81.22,2022-10-27 13:06:32.187358,115,70865366,32117,39.6067243,-105.0914949,1673.1,20.68,180.1
10.11.81.22,2022-10-27 13:06:32.287521,116,70865366,32117,39.6067243,-105.0914949,1673.1,20.68,180.1
10.11.81.22,2022-10-27 13:06:32.387911,117,70865366,32217,39.6067056,-105.0914948,1673.1,20.68,179.9
10.11.81.22,2022-10-27 13:06:32.488000,118,70865366,32317,39.6066869,-105.0914948,1673.1,20.72,179.9
10.11.81.22,2022-10-27 13:06:32.586883,119,70865366,32417,39.6066681,-105.0914949,1673.2,20.8,180.1
10.11.81.22,2022-10-27 13:06:32.694054,120,70865366,32516,39.6066497,-105.0914948,1673.2,20.72,180.0
10.11.81.22,2022-10-27 13:06:32.694440,121,70865366,32616,39.606631,-105.0914948,1673.1,20.72,179.9
10.11.81.22,2022-10-27 13:06:32.787369,122,70865366,32718,39.6066119,-105.0914947,1673.2,20.78,179.8
10.11.81.22,2022-10-27 13:06:32.897053,123,70865366,32818,39.6065932,-105.0914946,1673.2,20.78,179.8
10.11.81.22,2022-10-27 13:06:32.987338,124,70865366,32917,39.6065745,-105.0914946,1673.2,20.84,180.0
10.11.81.22,2022-10-27 13:06:33.087090,125,70865366,33014,39.6065566,-105.0914944,1673.2,20.68,179.8
10.11.81.22,2022-10-27 13:06:33.187376,126,70865366,33118,39.606537,-105.0914944,1673.2,20.82,179.9
10.11.81.22,2022-10-27 13:06:33.289706,127,70865366,33216,39.6065187,-105.0914945,1673.1,20.76,180.0
10.11.81.22,2022-10-27 13:06:33.386893,0,70865366,33216,39.6065187,-105.0914945,1673.1,20.76,180.0
10.11.81.22,2022-10-27 13:06:33.487277,1,70865366,33317,39.6064998,-105.0914943,1673.2,20.78,179.8
10.11.81.22,2022-10-27 13:06:33.587134,2,70865366,33417,39.6064811,-105.0914943,1673.2,20.8,179.9
10.11.81.22,2022-10-27 13:06:33.696907,3,70865366,33517,39.6064623,-105.0914944,1673.2,20.82,180.0
10.11.81.22,2022-10-27 13:06:33.697338,4,70865366,33617,39.6064436,-105.0914944,1673.2,20.78,180.0
10.11.81.22,2022-10-27 13:06:33.787385,5,70865366,33716,39.6064249,-105.0914944,1673.2,20.92,180.0
10.11.81.22,2022-10-27 13:06:33.888663,6,70865366,33818,39.6064059,-105.0914944,1673.2,20.8,180.0
10.11.81.22,2022-10-27 13:06:33.991353,7,70865366,33917,39.6063872,-105.0914945,1673.2,20.86,180.0
10.11.81.22,2022-10-27 13:06:34.087535,8,70865366,34014,39.6063692,-105.0914946,1673.1,20.74,180.4
10.11.81.22,2022-10-27 13:06:34.187675,9,70865366,34118,39.6063497,-105.0914945,1673.2,20.78,180.0
10.11.81.22,2022-10-27 13:06:34.296185,10,70865366,34217,39.606331,-105.0914944,1673.1,20.88,180.0
10.11.81.22,2022-10-27 13:06:34.396590,11,70865366,34217,39.606331,-105.0914944,1673.1,20.88,180.0
10.11.81.22,2022-10-27 13:06:34.487646,12,70865366,34317,39.6063123,-105.0914945,1673.1,20.8,180.1
10.11.81.22,2022-10-27 13:06:34.587195,13,70865366,34417,39.6062934,-105.0914944,1673.2,20.92,179.9
